wordnet_id,Unnamed: 0,subset,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_a,model_b,assessor_vitya
56124883,1835,appendix_llama,cheese.n.01,fishing net,"['dairy_product.n.01', 'food.n.02']","['butter.n.01', 'clabber.n.01', 'cream.n.02', 'curd.n.02', 'half-and-half.n.01', 'milk.n.01', 'whey.n.02', 'yogurt.n.01', 'baked_goods.n.01', 'breakfast_food.n.01', 'butter.n.01', 'cheese.n.01', 'chocolate.n.02', 'coconut.n.01', 'convenience_food.n.01', 'dika_bread.n.01', 'fish.n.02', 'fresh_food.n.01', 'health_food.n.01', 'junk_food.n.01', 'leftovers.n.01', 'loaf.n.02', 'meat.n.01', 'pasta.n.02', 'produce.n.01', 'seafood.n.01', 'slop.n.04', 'yogurt.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Fishing_net_Karystos_Euboea_Greece.jpg/800px-Fishing_net_Karystos_Euboea_Greece.jpg?20161210162641', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Orange_texture_made_of_a_fishing_net_on_a_wooden_board_at_golden_hour.jpg/800px-Orange_texture_made_of_a_fishing_net_on_a_wooden_board_at_golden_hour.jpg?20211210043658', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Kochi_chinese_fishing-net-20080215-01a.jpg/800px-Kochi_chinese_fishing-net-20080215-01a.jpg?20080905150621', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Chinese_Fishing_Net_Raising_Birds_Sunrise_Ashtamudi_Kollam_Mar22_A7C_01784.jpg/800px-Chinese_Fishing_Net_Raising_Birds_Sunrise_Ashtamudi_Kollam_Mar22_A7C_01784.jpg?20220501023301', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Contre-jour_photograph_of_a_fisherman_pulling_his_fishing_net_swamped_with_light_at_sunset_in_Don_Tao_Laos.jpg/800px-Contre-jour_photograph_of_a_fisherman_pulling_his_fishing_net_swamped_with_light_at_sunset_in_Don_Tao_Laos.jpg?20220117022007']",Fishing net Karystos Euboea Greece.jpg,A fishing net is a net used for catching fish.,black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-xl-base-1.0,0
79077085,1844,appendix_llama,room.n.01,jewelry,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Jewelry_designing_%28edited%29.jpg/800px-Jewelry_designing_%28edited%29.jpg?20230620210012', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg/432px-%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg?20141107104701', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg/443px-Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg?20120130132533', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg/584px-%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg?20150129054545', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg/617px-Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg?20170106111046']",Jewelry designing (edited).jpg,"Ornamental objects worn for personal adornment, typically made from or containing jewels and precious metals.",black-forest-labs_FLUX.1-dev,runwayml_stable-diffusion-v1-5,0
16803774,1845,appendix_llama,room.n.01,jewelry,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Jewelry_designing_%28edited%29.jpg/800px-Jewelry_designing_%28edited%29.jpg?20230620210012', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg/432px-%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg?20141107104701', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg/443px-Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg?20120130132533', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg/584px-%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg?20150129054545', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg/617px-Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg?20170106111046']",Jewelry designing (edited).jpg,"A collection of decorative items worn for personal adornment, such as rings, necklaces, earrings, and bracelets.",playgroundai_playground-v2.5-1024px-aesthetic,black-forest-labs_FLUX.1-dev,1
79586833,1849,appendix_llama,room.n.01,jewelry,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Jewelry_designing_%28edited%29.jpg/800px-Jewelry_designing_%28edited%29.jpg?20230620210012', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg/432px-%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg?20141107104701', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg/443px-Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg?20120130132533', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg/584px-%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg?20150129054545', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg/617px-Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg?20170106111046']",Jewelry designing (edited).jpg,"Ornamental objects worn by people, typically made from precious metals and stones.",black-forest-labs_FLUX.1-dev,DeepFloyd_IF-I-XL-v1.0,0
28192869,1855,appendix_llama,room.n.01,furnishings,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Pierre_Renart_at_the_Museum_of_Decorative_Arts_in_Paris.jpg/752px-Pierre_Renart_at_the_Museum_of_Decorative_Arts_in_Paris.jpg?20191213110123', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Decorative_image_1.jpg/370px-Decorative_image_1.jpg?20240615154757', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Franeker._Stadhuis._03-08-2021._%28d.j.b%29_02.jpg/750px-Franeker._Stadhuis._03-08-2021._%28d.j.b%29_02.jpg?20210824165432', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Katholische_Pfarrkirche_St._Sebastian-S._Bistgaun%2C_Dardin._%28actm%29_07.jpg/330px-Katholische_Pfarrkirche_St._Sebastian-S._Bistgaun%2C_Dardin._%28actm%29_07.jpg?20181217075022', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Decorative_arts_in_the_Louvre_-_Room_539.jpg/800px-Decorative_arts_in_the_Louvre_-_Room_539.jpg?20191115221954']",Pierre Renart at the Museum of Decorative Arts in Paris.jpg,"Items such as furniture, rugs, curtains, and decorations that are used to equip and decorate a room or building.",PixArt-alpha_PixArt-Sigma-XL-2-512-MS,black-forest-labs_FLUX.1-dev,2
65029270,1857,appendix_llama,room.n.01,furniture,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Carved_wooden_bench_furniture_and_crafts_at_Heuan_Chan_heritage_house_in_Luang_Prabang_Laos.jpg/600px-Carved_wooden_bench_furniture_and_crafts_at_Heuan_Chan_heritage_house_in_Luang_Prabang_Laos.jpg?20231005052802', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Dining_table_for_two.jpg/600px-Dining_table_for_two.jpg?20140624063311', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/L%C3%BCdinghausen%2C_Burg_Vischering_--_2021_--_5233.jpg/428px-L%C3%BCdinghausen%2C_Burg_Vischering_--_2021_--_5233.jpg?20210305101419', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/8th_Century_BCE_Assyrian_Plaque_from_Fort_Shalmaneser._in_Nimrud.jpg/717px-8th_Century_BCE_Assyrian_Plaque_from_Fort_Shalmaneser._in_Nimrud.jpg?20210122024725', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/44has_19.jpg/450px-44has_19.jpg?20151215185550']",Carved wooden bench furniture and crafts at Heuan Chan heritage house in Luang Prabang Laos.jpg,"Objects such as chairs, tables, and beds that are used to make a room suitable for living or working.",black-forest-labs_FLUX.1-dev,playgroundai_playground-v2.5-1024px-aesthetic,0
2870293,1862,appendix_llama,room.n.01,furniture,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Carved_wooden_bench_furniture_and_crafts_at_Heuan_Chan_heritage_house_in_Luang_Prabang_Laos.jpg/600px-Carved_wooden_bench_furniture_and_crafts_at_Heuan_Chan_heritage_house_in_Luang_Prabang_Laos.jpg?20231005052802', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Dining_table_for_two.jpg/600px-Dining_table_for_two.jpg?20140624063311', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/L%C3%BCdinghausen%2C_Burg_Vischering_--_2021_--_5233.jpg/428px-L%C3%BCdinghausen%2C_Burg_Vischering_--_2021_--_5233.jpg?20210305101419', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/8th_Century_BCE_Assyrian_Plaque_from_Fort_Shalmaneser._in_Nimrud.jpg/717px-8th_Century_BCE_Assyrian_Plaque_from_Fort_Shalmaneser._in_Nimrud.jpg?20210122024725', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/44has_19.jpg/450px-44has_19.jpg?20151215185550']",Carved wooden bench furniture and crafts at Heuan Chan heritage house in Luang Prabang Laos.jpg,"Items such as chairs, tables, and beds that are used to make a room suitable for living or working.",black-forest-labs_FLUX.1-dev,stabilityai_sdxl-turbo,0
14593563,1865,appendix_llama,room.n.01,fit,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/2/21/Me%C3%A4nkieli_puhujat.png?20191019005033', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Fashion_Institute_of_Technology_%28FIT%29_%2848206543902%29.jpg/800px-Fashion_Institute_of_Technology_%28FIT%29_%2848206543902%29.jpg?20190705182922', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Me%C3%A4nkieli2021.png?20210925091147', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Honda_Fit_IV_in_Taishan%2C_GD.jpg/800px-Honda_Fit_IV_in_Taishan%2C_GD.jpg?20240802053744', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/HONDA_FIT_%28GE%29_China.jpg/800px-HONDA_FIT_%28GE%29_China.jpg?20220702035822']",Meänkieli puhujat.png,a state or bout of vigorous physical activity or a sudden onset of intense emotion.,black-forest-labs_FLUX.1-dev,playgroundai_playground-v2.5-1024px-aesthetic,3
36230692,1869,appendix_llama,room.n.01,receptacle,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Receptacle_ports_on_an_HP_elitebook_640.jpg/800px-Receptacle_ports_on_an_HP_elitebook_640.jpg?20240425215939', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/MoYu_accessories_box.jpg/676px-MoYu_accessories_box.jpg?20230814152323', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Bin_ysbwriel-litter_bin_-_geograph.org.uk_-_2074093.jpg/450px-Bin_ysbwriel-litter_bin_-_geograph.org.uk_-_2074093.jpg?20210528192622', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/USB_Type-A_receptacle_dual_coloured.svg/250px-USB_Type-A_receptacle_dual_coloured.svg.png?20070710210945']",Receptacle ports on an HP elitebook 640.jpg,"a container used to hold or store items, often until they are used, disposed of, or transported elsewhere.",black-forest-labs_FLUX.1-dev,PixArt-alpha_PixArt-Sigma-XL-2-512-MS,0
69105166,1870,appendix_llama,room.n.01,furniture,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Carved_wooden_bench_furniture_and_crafts_at_Heuan_Chan_heritage_house_in_Luang_Prabang_Laos.jpg/600px-Carved_wooden_bench_furniture_and_crafts_at_Heuan_Chan_heritage_house_in_Luang_Prabang_Laos.jpg?20231005052802', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Dining_table_for_two.jpg/600px-Dining_table_for_two.jpg?20140624063311', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/L%C3%BCdinghausen%2C_Burg_Vischering_--_2021_--_5233.jpg/428px-L%C3%BCdinghausen%2C_Burg_Vischering_--_2021_--_5233.jpg?20210305101419', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/8th_Century_BCE_Assyrian_Plaque_from_Fort_Shalmaneser._in_Nimrud.jpg/717px-8th_Century_BCE_Assyrian_Plaque_from_Fort_Shalmaneser._in_Nimrud.jpg?20210122024725', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/44has_19.jpg/450px-44has_19.jpg?20151215185550']",Carved wooden bench furniture and crafts at Heuan Chan heritage house in Luang Prabang Laos.jpg,"articles that make a room or building suitable for living or working in, such as tables, chairs, or desks.",prompthero_openjourney,black-forest-labs_FLUX.1-dev,1
18501838,1873,appendix_llama,room.n.01,hotel chain,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Tadoussac_-_Hotel_%281%29.jpg/800px-Tadoussac_-_Hotel_%281%29.jpg?20120423185112', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Cricket_match_and_Marina_Bay_Sands_Hotel_in_Singapore.jpg/800px-Cricket_match_and_Marina_Bay_Sands_Hotel_in_Singapore.jpg?20180719023852', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/PNY_Exterior_with_Rolls_Royce.jpg/800px-PNY_Exterior_with_Rolls_Royce.jpg?20191001202253', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Hotel_Llao_Llao%2C_Bariloche%2C_Argentina.jpg/800px-Hotel_Llao_Llao%2C_Bariloche%2C_Argentina.jpg?20150415035247', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Grand_Hotel%2C_Hotel.jpg/800px-Grand_Hotel%2C_Hotel.jpg?20130919111122']",Tadoussac - Hotel (1).jpg,"A group of hotels operated under the same brand name, offering standardized amenities and services across multiple locations.",black-forest-labs_FLUX.1-dev,runwayml_stable-diffusion-v1-5,0
62053601,1877,appendix_llama,room.n.01,unit,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Environmental_disaster_in_Levikha_Village%2C_Sverdlovsk_region_of_Russia_DJI.jpg/449px-Environmental_disaster_in_Levikha_Village%2C_Sverdlovsk_region_of_Russia_DJI.jpg?20190425180214', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Globen_September_2014_01.jpg/800px-Globen_September_2014_01.jpg?20150614125856', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/APARTMENT_WITH_VIEW.jpg/800px-APARTMENT_WITH_VIEW.jpg?20230907182444', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Apartment_Complex_1.png/800px-Apartment_Complex_1.png?20230628223516', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/APARTMENT_WITH_VIEW_LONDON.jpg/800px-APARTMENT_WITH_VIEW_LONDON.jpg?20230907192128']","Environmental disaster in Levikha Village, Sverdlovsk region of Russia DJI.jpg","A single distinct element or component of something larger, often used as a standard measure or as part of a system.",DeepFloyd_IF-I-XL-v1.0,black-forest-labs_FLUX.1-dev,3
61652790,1881,appendix_llama,room.n.01,pasta,['area.n.05'],"['aisle.n.03', 'auditorium.n.01', 'baggage_claim.n.01', 'box.n.07', 'breakfast_area.n.01', 'bullpen.n.01', 'chancel.n.01', 'choir.n.03', 'corner.n.03', 'court.n.10', 'dead-air_space.n.01', 'dining_area.n.01', 'enclosure.n.01', 'goalmouth.n.01', 'hideaway.n.02', 'nave.n.01', 'orchestra_pit.n.01', 'panopticon.n.01', 'patio.n.01', 'pit.n.06', 'pit.n.07', 'press_gallery.n.01', 'pull-off.n.01', 'quad.n.04', 'second_balcony.n.01', 'storage_space.n.01', 'threshing_floor.n.01', 'turnaround.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/%28Pasta%29_by_David_Adam_Kess_%28pic.2%29.jpg/800px-%28Pasta%29_by_David_Adam_Kess_%28pic.2%29.jpg?20231116013947', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Pasta_with_Milk.jpg/450px-Pasta_with_Milk.jpg?20221225055124', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Pasta_IMG_3985.JPG/800px-Pasta_IMG_3985.JPG?20090530110647', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Pasta_e_ceci_con_maltagliati_di_pasta_all%E2%80%99uovo.jpg/450px-Pasta_e_ceci_con_maltagliati_di_pasta_all%E2%80%99uovo.jpg?20160922095300', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Pasta_Pasta.jpg/450px-Pasta_Pasta.jpg?20210409165222']",(Pasta) by David Adam Kess (pic.2).jpg,"Pasta is a type of food made from unleavened dough of wheat or other grains, formed into sheets or various shapes, and boiled or baked.",black-forest-labs_FLUX.1-dev,stabilityai_sdxl-turbo,0
