,wordnet_id,Unnamed: 0,subset,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_a,model_b,result
324,7608641,324,appendix,peanut_bar.n.01,peanut_bar,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/CuajimalpaFeria06.JPG/800px-CuajimalpaFeria06.JPG?20130329223934', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Cadbury_Moro_Peanut.jpg/800px-Cadbury_Moro_Peanut.jpg?20121027210005', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Planters-Peanut-Bar.jpg/800px-Planters-Peanut-Bar.jpg?20110707213737', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Dominion-Peanut-Bar-Split.jpg/800px-Dominion-Peanut-Bar-Split.jpg?20110407191019', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Peco-Peanut-Brittle-Bar.jpg/800px-Peco-Peanut-Brittle-Bar.jpg?20120402110428']",CuajimalpaFeria06.JPG,bar of peanuts in taffy,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,DeepFloyd_IF-I-XL-v1.0,0.0
325,7608721,325,appendix,popcorn_ball.n.01,popcorn_ball,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Popcorn_9.jpg/800px-Popcorn_9.jpg?20210113170355', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/World%27s_Largest_Popcorn_Ball%2C_Sac_City%2C_Iowa.jpg/800px-World%27s_Largest_Popcorn_Ball%2C_Sac_City%2C_Iowa.jpg?20200901010805', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Popcorn_11.jpg/450px-Popcorn_11.jpg?20230130164851', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Popcorn%2C_2020-11-26%2C_01.jpg/800px-Popcorn%2C_2020-11-26%2C_01.jpg?20201126181312', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Remote_control_and_popcorn_on_brown_table_closeup.jpg/400px-Remote_control_and_popcorn_on_brown_table_closeup.jpg?20220322153013']",Popcorn 9.jpg,popcorn combined with a thick sugar or molasses or caramel syrup and formed into balls,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,playgroundai_playground-v2.5-1024px-aesthetic,3.0
326,7608866,326,appendix,praline.n.01,praline,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/013_Austrian_chocolates_in_Vienna_-_assorted_fancy_chocolate_pralines.jpg/800px-013_Austrian_chocolates_in_Vienna_-_assorted_fancy_chocolate_pralines.jpg?20211026115557', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Chocolate_mousse_and_praline_in_Vantaa.jpg/800px-Chocolate_mousse_and_praline_in_Vantaa.jpg?20230503225056', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Degusta%C3%A7%C3%A3o_de_Praline_%2810074027614%29.jpg/450px-Degusta%C3%A7%C3%A3o_de_Praline_%2810074027614%29.jpg?20210319023833', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Praline_com_Tabssco_%2810073918924%29.jpg/800px-Praline_com_Tabssco_%2810073918924%29.jpg?20210319023852', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Products_of_ARTofCHOCOLATE_%28Wertheim-Bettingen%29_in_Tauberbischofsheim.jpg/450px-Products_of_ARTofCHOCOLATE_%28Wertheim-Bettingen%29_in_Tauberbischofsheim.jpg?20220305100359']",013 Austrian chocolates in Vienna - assorted fancy chocolate pralines.jpg,cookie-sized candy made of brown sugar and butter and pecans,stabilityai_stable-diffusion-xl-base-1.0,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,1.0
327,7609083,327,appendix,rock_candy.n.01,rock_candy,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Kandiszucker_--_2018_--_3588.jpg/800px-Kandiszucker_--_2018_--_3588.jpg?20180722124647', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Kandiszucker_--_2018_--_3590.jpg/800px-Kandiszucker_--_2018_--_3590.jpg?20180722124656', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Rock-Candy-Sticks.jpg/800px-Rock-Candy-Sticks.jpg?20120426200519', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Saffron_rock_candy.jpg?20161204120932', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Rock_Candy.jpg/800px-Rock_Candy.jpg?20081106161614']",Kandiszucker -- 2018 -- 3588.jpg,hard bright-colored stick candy (typically flavored with peppermint),stabilityai_stable-diffusion-3-medium-diffusers,stabilityai_stable-diffusion-xl-base-1.0,2.0
328,7608980,328,appendix,rock_candy.n.02,rock_candy,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Kandiszucker_--_2018_--_3588.jpg/800px-Kandiszucker_--_2018_--_3588.jpg?20180722124647', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Kandiszucker_--_2018_--_3590.jpg/800px-Kandiszucker_--_2018_--_3590.jpg?20180722124656', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Rock-Candy-Sticks.jpg/800px-Rock-Candy-Sticks.jpg?20120426200519', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Saffron_rock_candy.jpg?20161204120932', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Rock_Candy.jpg/800px-Rock_Candy.jpg?20081106161614']",Kandiszucker -- 2018 -- 3588.jpg,sugar in large hard clear crystals on a string,stabilityai_stable-diffusion-3-medium-diffusers,PixArt-alpha_PixArt-Sigma-XL-2-512-MS,1.0
329,7609215,329,appendix,sugar_candy.n.01,sugar_candy,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Sugar_and_Candy_Sisters.jpg/400px-Sugar_and_Candy_Sisters.jpg?20201126191348', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Candy_6.jpg/800px-Candy_6.jpg?20220521063958', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Kandiszucker_wei%C3%9F.jpg/800px-Kandiszucker_wei%C3%9F.jpg?20080202151715', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Sugar_and_Candy_hip_hop_artists.jpg/474px-Sugar_and_Candy_hip_hop_artists.jpg?20201126191348', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Candy_5.jpg/800px-Candy_5.jpg?20220521063619']",Sugar and Candy Sisters.jpg,made by boiling pure sugar until it hardens,prompthero_openjourney,retrieval,3.0
330,7609316,330,appendix,sugarplum.n.01,sugarplum,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Sugarplum_Fairy_logo.svg/512px-Sugarplum_Fairy_logo.svg.png?20240111212345', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Sugarplum_Fairy%2C_2008_%282%29.jpg/399px-Sugarplum_Fairy%2C_2008_%282%29.jpg?20191025100132', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Sugarplum_Fairy%2C_2008_%281%29.jpg/399px-Sugarplum_Fairy%2C_2008_%281%29.jpg?20191025095916', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Sugarplum_Fairy%2C_2008_%284%29.jpg/399px-Sugarplum_Fairy%2C_2008_%284%29.jpg?20191025100525', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Sugarplum_Fairy%2C_2008_%283%29.jpg/399px-Sugarplum_Fairy%2C_2008_%283%29.jpg?20191025100331']",Sugarplum Fairy logo.svg,any of various small sugary candies,stabilityai_stable-diffusion-xl-base-1.0,playgroundai_playground-v2.5-1024px-aesthetic,2.0
331,7609407,331,appendix,taffy.n.01,taffy,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Lt._Edward_Owen_Johnes_%28Taffy%29.jpg/493px-Lt._Edward_Owen_Johnes_%28Taffy%29.jpg?20190618092230', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Taffy_Abel%2C_1928_%28cropped%29.jpg/204px-Taffy_Abel%2C_1928_%28cropped%29.jpg?20240120235832', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Chrysanthemum_Taffy_1zz.jpg/800px-Chrysanthemum_Taffy_1zz.jpg?20170717115500', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Taffy_the_Locomotive_%28built_by_Alan_Keef_Ltd%29%2C_2008.jpg/800px-Taffy_the_Locomotive_%28built_by_Alan_Keef_Ltd%29%2C_2008.jpg?20080902175553', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Chrysanthemum_Taffy_2zz.jpg/800px-Chrysanthemum_Taffy_2zz.jpg?20170717115511']",Lt. Edward Owen Johnes (Taffy).jpg,chewy candy of sugar or syrup boiled until thick and pulled until glossy,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,prompthero_openjourney,3.0
332,7609632,332,appendix,truffle.n.03,truffle,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Truffle_4.jpg/800px-Truffle_4.jpg?20081012202937', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Aufgeschnittener_Tr%C3%BCffel_aus_Alba_%28Italien%29.jpg/451px-Aufgeschnittener_Tr%C3%BCffel_aus_Alba_%28Italien%29.jpg?20231110162418', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Truffe_noire_du_P%C3%A9rigord.jpg?20061219084218', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Tr%C3%BCffel5.jpg/800px-Tr%C3%BCffel5.jpg?20140902114639', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Tagliatelle_al_tartufo.jpg/525px-Tagliatelle_al_tartufo.jpg?20231110184135']",Truffle 4.jpg,creamy chocolate candy,stabilityai_sdxl-turbo,prompthero_openjourney,2.0
333,7609728,333,appendix,turkish_delight.n.01,Turkish_Delight,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Confiserie_orientale_berlin_lokum_minze.jpg/800px-Confiserie_orientale_berlin_lokum_minze.jpg?20151008142641', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Turkish_delight.jpg/800px-Turkish_delight.jpg?20160627011847', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/TurkishDelightDisplay.jpg/800px-TurkishDelightDisplay.jpg?20140314113219', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Lokum_%28Turkish_Delight%29.jpg/800px-Lokum_%28Turkish_Delight%29.jpg?20140604095739', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Lokum_and_k%C3%B6me.jpg/800px-Lokum_and_k%C3%B6me.jpg?20151224084510']",Confiserie orientale berlin lokum minze.jpg,a jellied candy typically flavored with rose water,stabilityai_stable-diffusion-xl-base-1.0,stabilityai_sdxl-turbo,0.0
334,7881800,334,appendix,beverage.n.01,"beverage,","['food.n.01', 'liquid.n.01']","['beverage.n.01', 'chyme.n.01', 'comestible.n.01', 'comfort_food.n.01', 'commissariat.n.01', 'culture_medium.n.01', 'fare.n.04', 'feed.n.01', 'foodstuff.n.02', 'micronutrient.n.01', 'miraculous_food.n.01', 'nutriment.n.01', 'soul_food.n.01', 'water.n.06', 'yolk.n.02', 'alcohol.n.02', 'ammonia_water.n.01', 'antifreeze.n.01', 'beverage.n.01', 'distillate.n.01', 'grume.n.01', 'ink.n.01', 'liquor.n.02', 'medium.n.05', 'pyroligneous_acid.n.01', 'sheep_dip.n.01', 'snake_oil.n.01', 'supernatant.n.01', 'water.n.06']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Flaming_cocktails.jpg/800px-Flaming_cocktails.jpg?20041212211440', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Beverage_cans.jpg/800px-Beverage_cans.jpg?20230515192752', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Beverage_Digest_Logo_2020.png/800px-Beverage_Digest_Logo_2020.png?20200929162037', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Saint_Patricks_Day_Baton_Rouge_Green_Beverage_and_Shoulder_Sunflower.jpg/800px-Saint_Patricks_Day_Baton_Rouge_Green_Beverage_and_Shoulder_Sunflower.jpg?20130428224027', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alona_NT851_Beverage_vending_machine_of_HeySong_at_TRA_Taipei_Station%2C_Taiwan.jpg/347px-Alona_NT851_Beverage_vending_machine_of_HeySong_at_TRA_Taipei_Station%2C_Taiwan.jpg?20230123143750']",Flaming cocktails.jpg,any liquid suitable for drinking,stabilityai_stable-diffusion-xl-base-1.0,stabilityai_stable-diffusion-3-medium-diffusers,2.0
335,7884567,335,appendix,alcohol.n.01,alcohol,"['beverage.n.01', 'drug_of_abuse.n.01']","['alcohol.n.01', 'cider.n.01', 'cocoa.n.01', 'coffee.n.01', 'cooler.n.02', 'drinking_water.n.01', 'fizz.n.01', 'fruit_drink.n.01', 'fruit_juice.n.01', 'ginger_beer.n.01', 'hydromel.n.01', 'mate.n.09', 'milk.n.01', 'mixer.n.02', 'near_beer.n.01', 'oenomel.n.01', 'potion.n.01', 'refresher.n.02', 'smoothie.n.02', 'soft_drink.n.01', 'tea-like_drink.n.01', 'tea.n.01', 'wish-wash.n.01', 'alcohol.n.01', 'amphetamine.n.01', 'gateway_drug.n.01', 'lysergic_acid_diethylamide.n.01', 'sedative.n.01', 'soft_drug.n.01', 'tobacco.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Flaming_cocktails.jpg/800px-Flaming_cocktails.jpg?20041212211440', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Alcohol.png/800px-Alcohol.png?20110117031811', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Alcohol_general.svg/115px-Alcohol_general.svg.png?20130326214410', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Lukastest_etoh_tbutoh.JPG/800px-Lukastest_etoh_tbutoh.JPG?20071004115212', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/World_Map_Alcohol_2016.svg/800px-World_Map_Alcohol_2016.svg.png?20210105102431']",Flaming cocktails.jpg,a liquor or brew containing alcohol as the active agent,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,playgroundai_playground-v2.5-1024px-aesthetic,1.0
336,7921455,336,appendix,cider.n.01,cider,['beverage.n.01'],"['alcohol.n.01', 'cider.n.01', 'cocoa.n.01', 'coffee.n.01', 'cooler.n.02', 'drinking_water.n.01', 'fizz.n.01', 'fruit_drink.n.01', 'fruit_juice.n.01', 'ginger_beer.n.01', 'hydromel.n.01', 'mate.n.09', 'milk.n.01', 'mixer.n.02', 'near_beer.n.01', 'oenomel.n.01', 'potion.n.01', 'refresher.n.02', 'smoothie.n.02', 'soft_drink.n.01', 'tea-like_drink.n.01', 'tea.n.01', 'wish-wash.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/2013-09-08_Apfelwein_im_Gerippten_0%2C25l.jpg/401px-2013-09-08_Apfelwein_im_Gerippten_0%2C25l.jpg?20131009164749', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Bottling_Process_at_Hye_Cider_Company.jpg/607px-Bottling_Process_at_Hye_Cider_Company.jpg?20200730001414', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Hoila-Cider_from_Zingerle%2C_Bolzano%2C_South_Tyrol_0679.jpg/555px-Hoila-Cider_from_Zingerle%2C_Bolzano%2C_South_Tyrol_0679.jpg?20150313180254', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Hoila-Cider_from_Zingerle%2C_Bolzano%2C_South_Tyrol_0633.jpg/349px-Hoila-Cider_from_Zingerle%2C_Bolzano%2C_South_Tyrol_0633.jpg?20150316133854', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Kingfish_Cider%2C_Old_Jefferson_Louisiana%2C_8_July_2021_-_06.jpg/800px-Kingfish_Cider%2C_Old_Jefferson_Louisiana%2C_8_July_2021_-_06.jpg?20210708223715']","2013-09-08 Apfelwein im Gerippten 0,25l.jpg",a beverage made from juice pressed from apples,stabilityai_stable-diffusion-xl-base-1.0,stabilityai_sdxl-turbo,2.0
337,7922764,337,appendix,cocoa.n.01,cocoa,['beverage.n.01'],"['alcohol.n.01', 'cider.n.01', 'cocoa.n.01', 'coffee.n.01', 'cooler.n.02', 'drinking_water.n.01', 'fizz.n.01', 'fruit_drink.n.01', 'fruit_juice.n.01', 'ginger_beer.n.01', 'hydromel.n.01', 'mate.n.09', 'milk.n.01', 'mixer.n.02', 'near_beer.n.01', 'oenomel.n.01', 'potion.n.01', 'refresher.n.02', 'smoothie.n.02', 'soft_drink.n.01', 'tea-like_drink.n.01', 'tea.n.01', 'wish-wash.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Cocoa_Powder_and_Chocolate_on_Marble_Background.jpg/800px-Cocoa_Powder_and_Chocolate_on_Marble_Background.jpg?20230721160132', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Cocoa_Police_Impala.jpg/800px-Cocoa_Police_Impala.jpg?20211102133307', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Cans_of_Bournville_Cocoa_powder_c.1910.jpg/800px-Cans_of_Bournville_Cocoa_powder_c.1910.jpg?20230805210605', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Cocoa_Spelled_Out_in_Cocoa_Powder.jpg/800px-Cocoa_Spelled_Out_in_Cocoa_Powder.jpg?20201128075557', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Cocoa_Police_THI.jpg/800px-Cocoa_Police_THI.jpg?20211102135345']",Cocoa Powder and Chocolate on Marble Background.jpg,a beverage made from cocoa powder and milk and sugar; usually drunk hot,playgroundai_playground-v2.5-1024px-aesthetic,stabilityai_stable-diffusion-xl-base-1.0,2.0
