wordnet_id,Unnamed: 0,subset,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_1,model_2,assessor_alina
7893891,262,appendix,burgundy.n.02,Burgundy,['wine.n.01'],"['altar_wine.n.01', 'blush_wine.n.01', 'bordeaux.n.02', 'burgundy.n.02', 'california_wine.n.01', 'cotes_de_provence.n.01', 'dessert_wine.n.01', 'dubonnet.n.01', 'fortified_wine.n.01', 'generic.n.01', 'jug_wine.n.01', 'macon.n.02', 'mulled_wine.n.01', 'plonk.n.01', 'red_wine.n.01', 'retsina.n.01', 'rhone_wine.n.01', 'sparkling_wine.n.01', 'table_wine.n.01', 'tokay.n.01', 'varietal.n.01', 'vermouth.n.01', 'vintage.n.01', 'white_wine.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Chateau_Tanlay_facade_cour_grand_chateau.jpg/800px-Chateau_Tanlay_facade_cour_grand_chateau.jpg?20140721112440', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Flag_of_Bourgogne.svg/800px-Flag_of_Bourgogne.svg.png?20210408112537', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Bourgogne_region_locator_map.svg/624px-Bourgogne_region_locator_map.svg.png?20091228123932', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Blason_fr_Bourgogne.svg/545px-Blason_fr_Bourgogne.svg.png?20230525161733', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Bourgogne_in_France.svg/626px-Bourgogne_in_France.svg.png?20110304170423']",Chateau Tanlay facade cour grand chateau.jpg,red table wine from the Burgundy region of France (or any similar wine made elsewhere),prompthero_openjourney,black-forest-labs_FLUX.1-dev,3
7896060,263,appendix,california_wine.n.01,California_wine,['wine.n.01'],"['altar_wine.n.01', 'blush_wine.n.01', 'bordeaux.n.02', 'burgundy.n.02', 'california_wine.n.01', 'cotes_de_provence.n.01', 'dessert_wine.n.01', 'dubonnet.n.01', 'fortified_wine.n.01', 'generic.n.01', 'jug_wine.n.01', 'macon.n.02', 'mulled_wine.n.01', 'plonk.n.01', 'red_wine.n.01', 'retsina.n.01', 'rhone_wine.n.01', 'sparkling_wine.n.01', 'table_wine.n.01', 'tokay.n.01', 'varietal.n.01', 'vermouth.n.01', 'vintage.n.01', 'white_wine.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Rolf_Engen_-_From_Basketball_to_Beaujolais%2C_From_Volleyball_to_Vin_Rose%2C_Oct_1974.jpg/443px-Rolf_Engen_-_From_Basketball_to_Beaujolais%2C_From_Volleyball_to_Vin_Rose%2C_Oct_1974.jpg?20220511005256', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/California_Teroldego_wine.jpg/800px-California_Teroldego_wine.jpg?20120813212223', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Teroldego_wine_from_California.jpg/800px-Teroldego_wine_from_California.jpg?20120813212222', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Schramsberg_Vineyards%2C_July_2019-7563%2B7565.jpg/428px-Schramsberg_Vineyards%2C_July_2019-7563%2B7565.jpg?20190727022556']","Rolf Engen - From Basketball to Beaujolais, From Volleyball to Vin Rose, Oct 1974.jpg",any of various wines produced in California,kandinsky-community_kandinsky-3,black-forest-labs_FLUX.1-dev,2
7900406,267,appendix,fortified_wine.n.01,fortified_wine,['wine.n.01'],"['altar_wine.n.01', 'blush_wine.n.01', 'bordeaux.n.02', 'burgundy.n.02', 'california_wine.n.01', 'cotes_de_provence.n.01', 'dessert_wine.n.01', 'dubonnet.n.01', 'fortified_wine.n.01', 'generic.n.01', 'jug_wine.n.01', 'macon.n.02', 'mulled_wine.n.01', 'plonk.n.01', 'red_wine.n.01', 'retsina.n.01', 'rhone_wine.n.01', 'sparkling_wine.n.01', 'table_wine.n.01', 'tokay.n.01', 'varietal.n.01', 'vermouth.n.01', 'vintage.n.01', 'white_wine.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Port_wine.jpg/800px-Port_wine.jpg?20100818230542', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Talijancich_fortified_shiraz_02052022_Gnangarra-72.jpg/400px-Talijancich_fortified_shiraz_02052022_Gnangarra-72.jpg?20220502140931', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Vermouth.jpg/273px-Vermouth.jpg?20061203161429', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Wine.jpeg?20070705165844', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Navarra_Moscatel.jpg/448px-Navarra_Moscatel.jpg?20140529061113']",Port wine.jpg,wine to which alcohol (usually grape brandy) has been added,stabilityai_stable-diffusion-xl-base-1.0,black-forest-labs_FLUX.1-dev,3
7893528,276,appendix,sparkling_wine.n.01,sparkling_wine,['wine.n.01'],"['altar_wine.n.01', 'blush_wine.n.01', 'bordeaux.n.02', 'burgundy.n.02', 'california_wine.n.01', 'cotes_de_provence.n.01', 'dessert_wine.n.01', 'dubonnet.n.01', 'fortified_wine.n.01', 'generic.n.01', 'jug_wine.n.01', 'macon.n.02', 'mulled_wine.n.01', 'plonk.n.01', 'red_wine.n.01', 'retsina.n.01', 'rhone_wine.n.01', 'sparkling_wine.n.01', 'table_wine.n.01', 'tokay.n.01', 'varietal.n.01', 'vermouth.n.01', 'vintage.n.01', 'white_wine.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Sparkling_wine%2C_Abrau-Durso%2C_Rostov-on-Don%2C_Russia.jpg/800px-Sparkling_wine%2C_Abrau-Durso%2C_Rostov-on-Don%2C_Russia.jpg?20230112212827', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Two_glasses_of_sparking_wine_and_bottle_in_home_kitchen.jpg/440px-Two_glasses_of_sparking_wine_and_bottle_in_home_kitchen.jpg?20240530224451', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Glass_of_ros%C3%A9_sparkling_wine_-_Sarah_Stierch.jpg/721px-Glass_of_ros%C3%A9_sparkling_wine_-_Sarah_Stierch.jpg?20210613164357', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/The_Plaza_Bistro_-_December_2023_-_Sarah_Stierch_01.jpg/450px-The_Plaza_Bistro_-_December_2023_-_Sarah_Stierch_01.jpg?20231228224740', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Gruet_blanc_de_noirs_home_made_chick_fil-a_food_pairing.jpg/581px-Gruet_blanc_de_noirs_home_made_chick_fil-a_food_pairing.jpg?20130510044926']","Sparkling wine, Abrau-Durso, Rostov-on-Don, Russia.jpg",effervescent wine,black-forest-labs_FLUX.1-dev,prompthero_openjourney,1
7900225,279,appendix,varietal.n.01,varietal,['wine.n.01'],"['altar_wine.n.01', 'blush_wine.n.01', 'bordeaux.n.02', 'burgundy.n.02', 'california_wine.n.01', 'cotes_de_provence.n.01', 'dessert_wine.n.01', 'dubonnet.n.01', 'fortified_wine.n.01', 'generic.n.01', 'jug_wine.n.01', 'macon.n.02', 'mulled_wine.n.01', 'plonk.n.01', 'red_wine.n.01', 'retsina.n.01', 'rhone_wine.n.01', 'sparkling_wine.n.01', 'table_wine.n.01', 'tokay.n.01', 'varietal.n.01', 'vermouth.n.01', 'vintage.n.01', 'white_wine.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Frankenblick_Infotafel_Portugieser-20221016-RM-153508.jpg/450px-Frankenblick_Infotafel_Portugieser-20221016-RM-153508.jpg?20230106111447', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Blauer_Portugieser_Goethe.jpg/508px-Blauer_Portugieser_Goethe.jpg?20160812161817', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Blauer_Portugieser_Weinsberg_20080921.jpg/400px-Blauer_Portugieser_Weinsberg_20080921.jpg?20080927205107', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Corvina_veronese_IGT_Veneto_3689.jpg/800px-Corvina_veronese_IGT_Veneto_3689.jpg?20130421202855', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Pinot_blanc_-_Amp%C3%A9lographie.jpg/403px-Pinot_blanc_-_Amp%C3%A9lographie.jpg?20191120212757']",Frankenblick Infotafel Portugieser-20221016-RM-153508.jpg,a wine made principally from one grape and carrying the name of that grape,playgroundai_playground-v2.5-1024px-aesthetic,black-forest-labs_FLUX.1-dev,3
7892418,281,appendix,vintage.n.01,vintage,['wine.n.01'],"['altar_wine.n.01', 'blush_wine.n.01', 'bordeaux.n.02', 'burgundy.n.02', 'california_wine.n.01', 'cotes_de_provence.n.01', 'dessert_wine.n.01', 'dubonnet.n.01', 'fortified_wine.n.01', 'generic.n.01', 'jug_wine.n.01', 'macon.n.02', 'mulled_wine.n.01', 'plonk.n.01', 'red_wine.n.01', 'retsina.n.01', 'rhone_wine.n.01', 'sparkling_wine.n.01', 'table_wine.n.01', 'tokay.n.01', 'varietal.n.01', 'vermouth.n.01', 'vintage.n.01', 'white_wine.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Javier_shows_part_of_the_grape_harvest_in_his_Lysekil_vineyard_1_-_cropped.jpg/800px-Javier_shows_part_of_the_grape_harvest_in_his_Lysekil_vineyard_1_-_cropped.jpg?20180920215745', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Vintage_Kohler_Farmhouse_Sink_1940_01.jpg/450px-Vintage_Kohler_Farmhouse_Sink_1940_01.jpg?20200520132523', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Wine_harvest%2C_Naples.png?20210826184809', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Vintage_car_meets_world_heritage_site.jpg/800px-Vintage_car_meets_world_heritage_site.jpg?20230523213923', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Woman_harvesting_wheat%2C_Raisen_district%2C_Madhya_Pradesh%2C_India_ggia_version.jpg/800px-Woman_harvesting_wheat%2C_Raisen_district%2C_Madhya_Pradesh%2C_India_ggia_version.jpg?20130130075829']",Javier shows part of the grape harvest in his Lysekil vineyard 1 - cropped.jpg,a season's yield of wine from a vineyard,stabilityai_sdxl-turbo,black-forest-labs_FLUX.1-dev,1
1699831,283,appendix,dinosaur.n.01,dinosaur,['archosaur.n.01'],"['dinosaur.n.01', 'ichthyosaur.n.01', 'nothosaur.n.01', 'plesiosaur.n.01', 'pterosaur.n.01', 'thecodont.n.01']","['https://upload.wikimedia.org/wikipedia/commons/a/a9/Field_dinos_2.jpg?20071228202853', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Dinosauria_montage_2.jpg/673px-Dinosauria_montage_2.jpg?20200408072748', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Dinosauria_diversity.png/658px-Dinosauria_diversity.png?20200513195208', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Various_dinosaurs2.png/667px-Various_dinosaurs2.png?20230606044525', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Various_dinosaurs3.png/665px-Various_dinosaurs3.png?20230606043026']",Field dinos 2.jpg,any of numerous extinct terrestrial reptiles of the Mesozoic era,black-forest-labs_FLUX.1-dev,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,3
1707698,287,appendix,iguanodon.n.01,iguanodon,['dinosaur.n.01'],"['argentinosaur.n.01', 'diplodocus.n.01', 'ground-shaker.n.01', 'iguanodon.n.01', 'ornithischian.n.01', 'saurischian.n.01', 'titanosaur.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Iguanodon_de_Bernissart_IRSNB_01.JPG/499px-Iguanodon_de_Bernissart_IRSNB_01.JPG?20211121204741', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Iguanodon_new_NT.jpg?20190430103206', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Iguanodon_Dinopark.jpg?20080902103146', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Iguanodon_bernissartensis_skull.JPG/800px-Iguanodon_bernissartensis_skull.JPG?20061004092853', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Iguanodon_footprint_03.jpg/800px-Iguanodon_footprint_03.jpg?20231230170635']",Iguanodon de Bernissart IRSNB 01.JPG,massive herbivorous bipedal dinosaur with a long heavy tail; common in Europe and northern Africa; early Cretaceous period,DeepFloyd_IF-I-XL-v1.0,black-forest-labs_FLUX.1-dev,2
1700470,288,appendix,ornithischian.n.01,ornithischian,['dinosaur.n.01'],"['argentinosaur.n.01', 'diplodocus.n.01', 'ground-shaker.n.01', 'iguanodon.n.01', 'ornithischian.n.01', 'saurischian.n.01', 'titanosaur.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Ornithischia_montage.jpg/627px-Ornithischia_montage.jpg?20200613095249', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Edmontosaurus_pelvis_left.jpg/800px-Edmontosaurus_pelvis_left.jpg?20130106134828', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Protoceratops_andrewsi_Ornithischian_Dinosaurs_hatching.jpg/784px-Protoceratops_andrewsi_Ornithischian_Dinosaurs_hatching.jpg?20200105170410', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Ornithischia_Diversity.jpg/800px-Ornithischia_Diversity.jpg?20180118045318', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Einiosaurus_BW.jpg?20091013175957']",Ornithischia montage.jpg,herbivorous dinosaur with a pelvis like that of a bird,retrieval,black-forest-labs_FLUX.1-dev,3
7597365,291,appendix,candy.n.01,"candy,",['sweet.n.03'],"['candied_apple.n.01', 'candy.n.01', 'center.n.14', 'chewing_gum.n.01', 'comfit.n.01', 'confectionery.n.01', 'confiture.n.01', 'hardbake.n.01', 'maraschino.n.02', 'nonpareil.n.02', 'sweetmeat.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Ambigram_Candy_icon_-_pink_animated.gif/600px-Ambigram_Candy_icon_-_pink_animated.gif?20210613003659', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Ambigram_Candy_icon_-_pink_vector.svg/800px-Ambigram_Candy_icon_-_pink_vector.svg.png?20221009145151', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Candy_6577.jpg/800px-Candy_6577.jpg?20100119114118', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Candy_in_Damascus.jpg/800px-Candy_in_Damascus.jpg?20101110225859', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Sour_rainbow_belts.jpg/800px-Sour_rainbow_belts.jpg?20240227102714']",Ambigram Candy icon - pink animated.gif,a rich sweet made of flavored sugar and often combined with fruit or nuts,prompthero_openjourney,black-forest-labs_FLUX.1-dev,1
7605282,302,appendix,dragee.n.01,dragee,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Dragee_atelier.jpg/800px-Dragee_atelier.jpg?20060119211931', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Amande-avolas-blanche.png?20140814183503', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Dragees.jpg/800px-Dragees.jpg?20060208194704', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Mazurek_semicircular.JPG/800px-Mazurek_semicircular.JPG?20150412162206']",Dragee atelier.jpg,silvery candy beads used for decorating cakes,retrieval,black-forest-labs_FLUX.1-dev,2
7841907,304,appendix,easter_egg.n.01,Easter_egg,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Easter_breakfast_in_Serbia_%28close-up%29.jpg/800px-Easter_breakfast_in_Serbia_%28close-up%29.jpg?20210717172107', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Bg-easter-eggs.jpg/600px-Bg-easter-eggs.jpg?20070409184559', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Serbian_Easter_breakfast.jpg/800px-Serbian_Easter_breakfast.jpg?20210714163752', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Easter_egg_in_Puska.jpg/450px-Easter_egg_in_Puska.jpg?20230409204347', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Kroszonka_Opolska_-_Easter_Egg_%28Opole_Silezia%29.png/771px-Kroszonka_Opolska_-_Easter_Egg_%28Opole_Silezia%29.png?20190426205200']",Easter breakfast in Serbia (close-up).jpg,an egg-shaped candy used to celebrate Easter,DeepFloyd_IF-I-XL-v1.0,black-forest-labs_FLUX.1-dev,3
7606764,312,appendix,kiss.n.03,kiss,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/El_Beso_%28Pinacoteca_de_Brera%2C_Mil%C3%A1n%2C_1859%29.jpg/481px-El_Beso_%28Pinacoteca_de_Brera%2C_Mil%C3%A1n%2C_1859%29.jpg?20111208143825', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/The_Kiss_-_Gustav_Klimt_-_Google_Cultural_Institute.jpg/597px-The_Kiss_-_Gustav_Klimt_-_Google_Cultural_Institute.jpg?20150310064134', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Smooches_%28baby_and_child_kiss%29.jpg/800px-Smooches_%28baby_and_child_kiss%29.jpg?20060120022749', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Kiss_at_backstage_%281975%29.jpg/748px-Kiss_at_backstage_%281975%29.jpg?20240313173026', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Kiss_Cracow_2019.jpg/800px-Kiss_Cracow_2019.jpg?20190619152608']","El Beso (Pinacoteca de Brera, Milán, 1859).jpg",any of several bite-sized candies,runwayml_stable-diffusion-v1-5,black-forest-labs_FLUX.1-dev,2
7608245,318,appendix,marzipan.n.01,marzipan,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Badem_ezmesi_1.JPG/800px-Badem_ezmesi_1.JPG?20151108140339', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Badem_ezmesi_2.JPG/800px-Badem_ezmesi_2.JPG?20231206033739', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Rolling_out_the_marzipan_%2811029638025%29.jpg/800px-Rolling_out_the_marzipan_%2811029638025%29.jpg?20140828194538', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Marzipanfr%C3%BCchte.jpg/450px-Marzipanfr%C3%BCchte.jpg?20050821183536', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Christmas_Marzipan_Chocolate_%28Nidar_julemarsipan%29_for_sale_at_Spar_Supermarket_in_Tj%C3%B8me%2C_Norway_2017-12-05.jpg/800px-Christmas_Marzipan_Chocolate_%28Nidar_julemarsipan%29_for_sale_at_Spar_Supermarket_in_Tj%C3%B8me%2C_Norway_2017-12-05.jpg?20171219133003']",Badem ezmesi 1.JPG,almond paste and egg whites,black-forest-labs_FLUX.1-dev,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,2
7608980,328,appendix,rock_candy.n.02,rock_candy,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Kandiszucker_--_2018_--_3588.jpg/800px-Kandiszucker_--_2018_--_3588.jpg?20180722124647', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Kandiszucker_--_2018_--_3590.jpg/800px-Kandiszucker_--_2018_--_3590.jpg?20180722124656', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Rock-Candy-Sticks.jpg/800px-Rock-Candy-Sticks.jpg?20120426200519', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Saffron_rock_candy.jpg?20161204120932', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Rock_Candy.jpg/800px-Rock_Candy.jpg?20081106161614']",Kandiszucker -- 2018 -- 3588.jpg,sugar in large hard clear crystals on a string,DeepFloyd_IF-I-XL-v1.0,black-forest-labs_FLUX.1-dev,4
7609316,330,appendix,sugarplum.n.01,sugarplum,['candy.n.01'],"['bonbon.n.01', 'brandyball.n.01', 'brittle.n.01', 'butterscotch.n.01', 'candy_bar.n.01', 'candy_cane.n.01', 'candy_corn.n.01', 'caramel.n.01', 'carob_bar.n.01', 'cotton_candy.n.01', 'dragee.n.01', 'dragee.n.02', 'easter_egg.n.01', 'fondant.n.01', 'fudge.n.01', 'gumdrop.n.01', 'hard_candy.n.01', 'honey_crisp.n.01', 'horehound.n.02', 'jelly_bean.n.01', 'kiss.n.03', 'licorice.n.02', 'life_saver.n.01', 'lollipop.n.02', 'lozenge.n.01', 'marshmallow.n.01', 'marzipan.n.01', 'mint.n.05', 'nougat.n.01', 'nougat_bar.n.01', 'nut_bar.n.01', 'patty.n.03', 'peanut_bar.n.01', 'popcorn_ball.n.01', 'praline.n.01', 'rock_candy.n.01', 'rock_candy.n.02', 'sugar_candy.n.01', 'sugarplum.n.01', 'taffy.n.01', 'truffle.n.03', 'turkish_delight.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Sugarplum_Fairy_logo.svg/512px-Sugarplum_Fairy_logo.svg.png?20240111212345', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Sugarplum_Fairy%2C_2008_%282%29.jpg/399px-Sugarplum_Fairy%2C_2008_%282%29.jpg?20191025100132', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Sugarplum_Fairy%2C_2008_%281%29.jpg/399px-Sugarplum_Fairy%2C_2008_%281%29.jpg?20191025095916', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Sugarplum_Fairy%2C_2008_%284%29.jpg/399px-Sugarplum_Fairy%2C_2008_%284%29.jpg?20191025100525', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Sugarplum_Fairy%2C_2008_%283%29.jpg/399px-Sugarplum_Fairy%2C_2008_%283%29.jpg?20191025100331']",Sugarplum Fairy logo.svg,any of various small sugary candies,stabilityai_sdxl-turbo,black-forest-labs_FLUX.1-dev,4
